time,x,y,vx,vy,dhdx,dhdy,height
0.001,4.001,4.001,0.9993065651284277,0.9993065651284277,0.0,0.0,1.0,
0.002,4.0019993065651285,4.0019993065651285,0.9986131302568555,0.9986131302568555,0.0,0.0,1.0,
0.003,4.002997919695385,4.002997919695385,0.9979196953852832,0.9979196953852832,0.0,0.0,1.0,
0.004,4.003995839390771,4.003995839390771,0.997226260513711,0.997226260513711,0.0,0.0,1.0,
0.005,4.004993065651284,4.004993065651284,0.9965328256421387,0.9965328256421387,0.0,0.0,1.0,
0.006,4.005989598476926,4.005989598476926,0.9958393907705665,0.9958393907705665,0.0,0.0,1.0,
0.007,4.006985437867697,4.006985437867697,0.9951459558989942,0.9951459558989942,0.0,0.0,1.0,
0.008,4.007980583823596,4.007980583823596,0.994452521027422,0.994452521027422,0.0,0.0,1.0,
0.009000000000000001,4.008975036344623,4.008975036344623,0.9937590861558497,0.9937590861558497,0.0,0.0,1.0,
0.010000000000000002,4.009968795430779,4.009968795430779,0.9930656512842775,0.9930656512842775,0.0,0.0,1.0,
0.011000000000000003,4.010961861082063,4.010961861082063,0.9923722164127052,0.9923722164127052,0.0,0.0,1.0,
0.012000000000000004,4.011954233298476,4.011954233298476,0.991678781541133,0.991678781541133,0.0,0.0,1.0,
0.013000000000000005,4.012945912080017,4.012945912080017,0.9909853466695607,0.9909853466695607,0.0,0.0,1.0,
0.014000000000000005,4.013936897426687,4.013936897426687,0.9902919117979885,0.9902919117979885,0.0,0.0,1.0,
0.015000000000000006,4.014927189338485,4.014927189338485,0.9895984769264162,0.9895984769264162,0.0,0.0,1.0,
0.016000000000000007,4.015916787815411,4.015916787815411,0.988905042054844,0.988905042054844,0.0,0.0,1.0,
0.017000000000000008,4.016905692857466,4.016905692857466,0.9882116071832717,0.9882116071832717,0.0,0.0,1.0,
0.01800000000000001,4.017893904464649,4.017893904464649,0.9875181723116995,0.9875181723116995,0.0,0.0,1.0,
0.01900000000000001,4.0188814226369605,4.0188814226369605,0.9868247374401272,0.9868247374401272,0.0,0.0,1.0,
0.02000000000000001,4.019868247374401,4.019868247374401,0.986131302568555,0.986131302568555,0.0,0.0,1.0,
0.02100000000000001,4.02085437867697,4.02085437867697,0.9854378676969827,0.9854378676969827,0.0,0.0,1.0,
0.022000000000000013,4.0218398165446665,4.0218398165446665,0.9847444328254105,0.9847444328254105,0.0,0.0,1.0,
0.023000000000000013,4.022824560977492,4.022824560977492,0.9840509979538382,0.9840509979538382,0.0,0.0,1.0,
0.024000000000000014,4.023808611975446,4.023808611975446,0.983357563082266,0.983357563082266,0.0,0.0,1.0,
0.025000000000000015,4.024791969538528,4.024791969538528,0.9826641282106937,0.9826641282106937,0.0,0.0,1.0,
0.026000000000000016,4.025774633666739,4.025774633666739,0.9819706933391215,0.9819706933391215,0.0,0.0,1.0,
0.027000000000000017,4.026756604360078,4.026756604360078,0.9812772584675492,0.9812772584675492,0.0,0.0,1.0,
0.028000000000000018,4.027737881618545,4.027737881618545,0.980583823595977,0.980583823595977,0.0,0.0,1.0,
0.02900000000000002,4.028718465442141,4.028718465442141,0.9798903887244047,0.9798903887244047,0.0,0.0,1.0,
0.03000000000000002,4.029698355830866,4.029698355830866,0.9791969538528325,0.9791969538528325,0.0,0.0,1.0,
0.03100000000000002,4.030677552784718,4.030677552784718,0.9785035189812602,0.9785035189812602,0.0,0.0,1.0,
0.03200000000000002,4.031656056303699,4.031656056303699,0.977810084109688,0.977810084109688,0.0,0.0,1.0,
0.03300000000000002,4.032633866387809,4.032633866387809,0.9771166492381157,0.9771166492381157,0.0,0.0,1.0,
0.03400000000000002,4.033610983037048,4.033610983037048,0.9764232143665434,0.9764232143665434,0.0,0.0,1.0,
0.035000000000000024,4.034587406251414,4.034587406251414,0.9757297794949712,0.9757297794949712,0.0,0.0,1.0,
0.036000000000000025,4.035563136030909,4.035563136030909,0.9750363446233989,0.9750363446233989,0.0,0.0,1.0,
0.037000000000000026,4.036538172375533,4.036538172375533,0.9743429097518267,0.9743429097518267,0.0,0.0,1.0,
0.03800000000000003,4.037512515285284,4.037512515285284,0.9736494748802544,0.9736494748802544,0.0,0.0,1.0,
0.03900000000000003,4.038486164760164,4.038486164760164,0.9729560400086822,0.9729560400086822,0.0,0.0,1.0,
0.04000000000000003,4.039459120800173,4.039459120800173,0.9722626051371099,0.9722626051371099,0.0,0.0,1.0,
0.04100000000000003,4.04043138340531,4.04043138340531,0.9715691702655377,0.9715691702655377,0.0,0.0,1.0,
0.04200000000000003,4.0414029525755755,4.0414029525755755,0.9708757353939654,0.9708757353939654,0.0,0.0,1.0,
0.04300000000000003,4.04237382831097,4.04237382831097,0.9701823005223932,0.9701823005223932,0.0,0.0,1.0,
0.04400000000000003,4.043344010611492,4.043344010611492,0.9694888656508209,0.9694888656508209,0.0,0.0,1.0,
0.04500000000000003,4.044313499477143,4.044313499477143,0.9687954307792487,0.9687954307792487,0.0,0.0,1.0,
0.046000000000000034,4.045282294907922,4.045282294907922,0.9681019959076764,0.9681019959076764,0.0,0.0,1.0,
0.047000000000000035,4.04625039690383,4.04625039690383,0.9674085610361042,0.9674085610361042,0.0,0.0,1.0,
0.048000000000000036,4.047217805464866,4.047217805464866,0.9667151261645319,0.9667151261645319,0.0,0.0,1.0,
0.04900000000000004,4.048184520591031,4.048184520591031,0.9660216912929597,0.9660216912929597,0.0,0.0,1.0,
0.05000000000000004,4.049150542282324,4.049150542282324,0.9653282564213874,0.9653282564213874,0.0,0.0,1.0,
