x,y,vx,vy
-2.9600419444375796,0.014433240209773834,4.487830847327159,1.6195002239637963
-2.959593165479767,0.014595185191384369,4.487789583827678,1.6194498146041245
-2.9591443906465935,0.014757125131608597,4.487748337437468,1.6193994007400248
-2.9586956199363486,0.014919060029995768,4.487707108151641,1.6193489823684324
-2.958246853347322,0.015080989886094825,4.487665895965304,1.6192985594862823
-2.9577980908778043,0.015242914699454407,4.487624700873561,1.619248132090508
-2.957349332526087,0.015404834469622845,4.487583522871511,1.6191977001780433
-2.956900578290461,0.015566749196148163,4.48754236195425,1.6191472637458209
-2.9564518281692185,0.015728658878578078,4.487501218116869,1.6190968227907732
-2.956003082160652,0.015890563516460003,4.487460091354456,1.6190463773098316
-2.955554340263055,0.01605246310934104,4.487418981662093,1.6189959272999277
-2.95510560247472,0.016214357656767982,4.4873778890348595,1.618945472757992
-2.9546568687939416,0.016376247158287324,4.48733681346783,1.6188950136809548
-2.9542081392190145,0.016538131613445247,4.487295754956077,1.6188445500657451
-2.9537594137482333,0.016700011021787628,4.487254713494666,1.6187940819092925
-2.9533106923798935,0.016861885382860035,4.4872136890786605,1.618743609208525
-2.9528619751122913,0.01702375469620773,4.487172681703119,1.6186931319603701
-2.9524132619437227,0.017185618961375663,4.487131691363096,1.6186426501617555
-2.951964552872485,0.017347478177908486,4.4870907180536435,1.6185921638096077
-2.9515158478968755,0.017509332345350535,4.487049761769806,1.6185416729008533
-2.951067147015192,0.017671181463245846,4.487008822506628,1.6184911774324173
-2.950618450225733,0.017833025531138136,4.486967900259145,1.6184406774012252
-2.950169757526798,0.017994864548570827,4.486926995022395,1.6183901728042014
-2.9497210689166855,0.018156698515087027,4.486886106791405,1.6183396636382694
-2.949272384393696,0.01831852743022954,4.486845235561204,1.618289149900353
-2.94882370395613,0.018480351293540857,4.486804381326813,1.618238631587375
-2.9483750276022875,0.018642170104563167,4.48676354408325,1.618188108696257
-2.947926355330471,0.018803983862838342,4.486722723825529,1.6181375812239214
-2.9474776871389823,0.01896579256790796,4.486681920548659,1.618087049167289
-2.9470290230261234,0.019127596219313276,4.486641134247647,1.6180365125232805
-2.946580362990197,0.01928939481659525,4.4866003649174955,1.6179859712888158
-2.946131707029507,0.01945118835929453,4.486559612553201,1.6179354254608145
-2.9456830551423576,0.019612976846951447,4.486518877149757,1.6178848750361958
-2.9452344073270527,0.019774760279106036,4.486478158702153,1.6178343200118777
-2.9447857635818973,0.019936538655298017,4.486437457205375,1.617783760384778
-2.9443371239051968,0.020098311975066806,4.4863967726544045,1.6177331961518142
-2.943888488295257,0.020260080237951505,4.4863561050442184,1.6176826273099028
-2.9434398567503846,0.020421843443490913,4.486315454369791,1.6176320538559599
-2.9429912292688862,0.020583601591223518,4.4862748206260905,1.6175814757869011
-2.9425426058490696,0.0207453546806875,4.486234203808082,1.6175308930996417
-2.9420939864892426,0.02090710271142073,4.486193603910727,1.6174803057910963
-2.9416453711877133,0.021068845682960774,4.486153020928982,1.6174297138581788
-2.941196759942791,0.02123058359484488,4.486112454857801,1.6173791172978023
-2.9407481527527852,0.021392316446609997,4.486071905692132,1.61732851610688
-2.9402995496160056,0.021554044237792763,4.486031373426919,1.6172779102823243
-2.939850950530763,0.0217157669679295,4.485990858057105,1.6172272998210468
-2.939402355495368,0.021877484636556234,4.4859503595776244,1.617176684719959
-2.9389537645081325,0.022039197243208672,4.485909877983411,1.6171260649759711
-2.938505177567368,0.022200904787422215,4.485869413269392,1.6170754405859935
-2.9380565946713872,0.022362607268731956,4.4858289654304935,1.617024811546936
-2.9376080158185034,0.02252430468667268,4.485788534461634,1.6169741778557074
-2.93715944100703,0.022685997040778855,4.485748120357732,1.6169235395092163
-2.9367108702352804,0.02284768433058465,4.4857077231136975,1.6168728965043706
-2.93626230350157,0.023009366555623918,4.485667342724439,1.6168222488380781
-2.935813740804213,0.023171043715430207,4.485626979184862,1.6167715965072453
-2.9353651821415254,0.02333271580953675,4.485586632489865,1.6167209395087785
-2.9349166275118233,0.023494382837476478,4.485546302634345,1.6166702778395836
-2.934468076913423,0.023656044798782007,4.485505989613193,1.616619611496566
-2.9340195303446417,0.023817701692985645,4.485465693421297,1.6165689404766306
-2.933570987803797,0.02397935351961939,4.48542541405354,1.6165182647766811
-2.933122449289207,0.024141000278214936,4.485385151504802,1.6164675843936216
-2.9326739147991905,0.024302641968303656,4.48534490576996,1.616416899324355
-2.9322253843320665,0.024464278589416622,4.485304676843883,1.6163662095657838
-2.9317768578861543,0.024625910141084596,4.485264464721441,1.61631551511481
-2.9313283354597743,0.024787536622838023,4.485224269397495,1.6162648159683355
-2.930879817051247,0.024949158034207046,4.485184090866905,1.616214112123261
-2.930431302658894,0.025110774374721496,4.4851439291245265,1.616163403576487
-2.9299827922810366,0.02527238564391089,4.485103784165211,1.6161126903249132
-2.9295342859159974,0.025433991841304442,4.4850636559838035,1.6160619723654395
-2.929085783562099,0.02559559296643105,4.4850235445751485,1.6160112496949637
-2.9286372852176643,0.025757189018819304,4.484983449934085,1.615960522310385
-2.9281887908810176,0.025918779997997483,4.484943372055447,1.615909790208601
-2.9277403005504827,0.026080365903493555,4.484903310934066,1.6158590533865087
-2.9272918142243847,0.02624194673483518,4.484863266564768,1.6158083118410047
-2.9268433319010487,0.02640352249154971,4.484823238942376,1.6157575655689858
-2.9263948535788007,0.026565093173164175,4.4847832280617075,1.615706814567347
-2.925946379255967,0.02672665877920531,4.484743233917578,1.6156560588329836
-2.925497908930874,0.026888219309199525,4.484703256504797,1.6156052983627902
-2.92504944260185,0.027049774762672934,4.48466329581817,1.615554533153661
-2.924600980267222,0.02721132513915133,4.484623351852502,1.615503763202489
-2.924152521925319,0.027372870438160196,4.484583424602588,1.6154529885061673
-2.9237040675744694,0.02753441065922471,4.484543514063224,1.615402209061589
-2.923255617213003,0.02769594580186973,4.4845036202292,1.6153514248656455
-2.92280717083925,0.027857475865619815,4.484463743095301,1.6153006359152284
-2.922358728451541,0.028019000849999202,4.4844238826563085,1.6152498422072286
-2.9219102900482063,0.028180520754531823,4.4843840389070015,1.6151990437385362
-2.921461855627578,0.0283420355787413,4.484344211842152,1.615148240506041
-2.9210134251879882,0.02850354532215094,4.484304401456531,1.6150974325066327
-2.9205649987277695,0.02866504998428374,4.484264607744903,1.6150466197371998
-2.920116576245255,0.028826549564662386,4.48422483070203,1.6149958021946307
-2.9196681577387777,0.028988044062809255,4.4841850703226696,1.6149449798758129
-2.9192197432066727,0.02914953347824641,4.484145326601574,1.614894152777634
-2.918771332647274,0.029311017810495603,4.4841055995334935,1.6148433208969801
-2.918322926058918,0.029472497059078274,4.484065889113173,1.614792484230738
-2.917874523439939,0.029633971223515555,4.484026195335352,1.6147416427757928
-2.917426124788674,0.029795440303328265,4.48398651819477,1.61469079652903
-2.9169777301034596,0.029956904298036907,4.483946857686157,1.6146399454873341
-2.9165293393826333,0.03011836320716168,4.483907213804244,1.6145890896475892
-2.916080952624533,0.030279817030222464,4.483867586543755,1.614538229006679
-2.9156325698274967,0.030441265766738834,4.483827975899411,1.6144873635614863
-2.915184190989864,0.03060270941623005,4.483788381865928,1.6144364933088935
-2.9147358161099737,0.030764147978215056,4.483748804438019,1.614385618245783
-2.914287445186166,0.030925581452212494,4.483709243610392,1.614334738369036
-2.9138390782167813,0.031087009837740685,4.483669699377751,1.6142838536755335
-2.9133907152001606,0.031248433134317643,4.483630171734798,1.6142329641621562
-2.9129423561346455,0.03140985134146106,4.483590660676227,1.6141820698257838
-2.9124940010185782,0.03157126445868834,4.483551166196731,1.6141311706632957
-2.9120456498503016,0.03173267248551655,4.483511688290999,1.614080266671571
-2.9115973026281585,0.031894075421462456,4.483472226953714,1.614029357847488
-2.9111489593504927,0.03205547326604251,4.483432782179556,1.6139784441879246
-2.910700620015648,0.03221686601877285,4.483393353963201,1.6139275256897583
-2.91025228462197,0.03237825367916931,4.4833539422993205,1.6138766023498659
-2.909803953167803,0.03253963624674739,4.483314547182582,1.6138256741651236
-2.9093556256514934,0.03270101372102231,4.4832751686076495,1.6137747411324073
-2.9089073020713876,0.032862386101508954,4.483235806569182,1.6137238032485923
-2.9084589824258322,0.0330237533877219,4.4831964610618344,1.6136728605105535
-2.908010666713175,0.0331851155791754,4.483157132080259,1.6136219129151652
-2.9075623549317635,0.033346472675383425,4.483117819619103,1.6135709604593014
-2.9071140470799466,0.03350782467585961,4.48307852367301,1.613520003139835
-2.906665743156073,0.03366917158011728,4.483039244236618,1.6134690409536387
-2.9062174431584924,0.033830513387669445,4.482999981304563,1.6134180738975854
-2.905769147085555,0.03399185009802881,4.482960734871476,1.6133671019685463
-2.9053208549356118,0.03415318171070777,4.482921504931983,1.613316125163393
-2.904872566707013,0.034314508225218386,4.482882291480706,1.613265143478996
-2.9044242823981112,0.03447582964107243,4.482843094512266,1.6132141569122256
-2.9039760020072585,0.034637145957781355,4.482803914021277,1.6131631654599519
-2.903527725532807,0.034798457174856294,4.482764750002349,1.6131121691190438
-2.903079452973111,0.03495976329180807,4.482725602450087,1.6130611678863698
-2.902631184326524,0.03512106430814719,4.482686471359097,1.6130101617587986
-2.9021829195913997,0.03528236022338386,4.482647356723975,1.612959150733198
-2.901734658766094,0.03544365103702796,4.482608258539315,1.6129081348064347
-2.901286401848962,0.03560493674858905,4.482569176799708,1.6128571139753756
-2.9008381488383597,0.035766217357576395,4.48253011149974,1.612806088236887
-2.900389899732644,0.035927492863498944,4.482491062633993,1.6127550575878349
-2.899941654530172,0.03608876326586532,4.482452030197044,1.6127040220250843
-2.899493413229301,0.03625002856418384,4.482413014183469,1.6126529815454997
-2.8990451758283893,0.03641128875796251,4.482374014587836,1.6126019361459458
-2.8985969423257956,0.03657254384670902,4.482335031404712,1.6125508858232858
-2.8981487127198795,0.03673379382993075,4.482296064628657,1.6124998305743832
-2.8977004870090006,0.03689503870713475,4.48225711425423,1.6124487703961006
-2.8972522651915193,0.037056278477827775,4.482218180275984,1.6123977052853005
-2.8968040472657965,0.03721751314151626,4.482179262688469,1.6123466352388443
-2.896355833230194,0.03737874269770632,4.482140361486229,1.6122955602535933
-2.8959076230830734,0.037539967145903776,4.482101476663806,1.6122444803264084
-2.8954594168227974,0.03770118648561411,4.482062608215737,1.61219339545415
-2.895011214447729,0.0378624007163425,4.482023756136556,1.6121423056336777
-2.8945630159562326,0.03802360983759381,4.481984920420791,1.6120912108618504
-2.894114821346671,0.03818481384887259,4.481946101062967,1.6120401111355274
-2.8936666306174104,0.03834601274968308,4.481907298057605,1.6119890064515665
-2.8932184437668154,0.0385072065395292,4.481868511399222,1.6119378968068256
-2.892770260793252,0.03866839521791456,4.481829741082331,1.6118867821981624
-2.8923220816950863,0.038829578784342456,4.48179098710144,1.6118356626224333
-2.8918739064706855,0.03899075723831586,4.481752249451053,1.6117845380764948
-2.891425735118417,0.03915193057933744,4.481713528125671,1.6117334085572028
-2.890977567636649,0.039313098806909544,4.481674823119792,1.6116822740614123
-2.89052940402375,0.03947426192053421,4.481636134427906,1.6116311345859784
-2.8900812442780888,0.03963541991971316,4.481597462044503,1.6115799901277552
-2.889633088398036,0.03979657280394779,4.481558805964066,1.6115288406835968
-2.889184936381961,0.03995772057273921,4.481520166181076,1.6114776862503564
-2.888736788228235,0.04011886322558819,4.481481542690008,1.6114265268248873
-2.8882886439352293,0.040280000761995186,4.481442935485335,1.6113753624040414
-2.887840503501316,0.04044113318146035,4.481404344561524,1.6113241929846704
-2.887392366924867,0.04060226048348352,4.4813657699130385,1.6112730185636266
-2.8869442342042557,0.0407633826675642,4.481327211534339,1.6112218391377604
-2.886496105337856,0.04092449973320161,4.481288669419881,1.6111706547039222
-2.8860479803240415,0.04108561167989462,4.481250143564115,1.6111194652589622
-2.885599859161187,0.041246718507141816,4.481211633961491,1.6110682707997297
-2.8851517418476678,0.04140782021444145,4.481173140606451,1.611017071323074
-2.88470362838186,0.04156891680129147,4.4811346634934335,1.6109658668258435
-2.8842555187621395,0.04173000826718949,4.481096202616874,1.6109146573048863
-2.8838074129868834,0.04189109461163284,4.481057757971206,1.6108634427570496
-2.883359311054469,0.0420521758341185,4.481019329550853,1.6108122231791808
-2.8829112129632746,0.042213251934143166,4.480980917350241,1.6107609985681268
-2.8824631187116787,0.042374322911203195,4.480942521363787,1.6107097689207333
-2.8820150282980603,0.042535388764794645,4.480904141585905,1.610658534233846
-2.8815669417207994,0.042696449494413244,4.480865778011009,1.6106072945043102
-2.881118858978276,0.04285750509955442,4.480827430633504,1.6105560497289704
-2.8806707800688707,0.043018555579713263,4.480789099447792,1.6105047999046709
-2.8802227049909654,0.043179600934384575,4.480750784448273,1.6104535450282556
-2.879774633742942,0.04334064116306282,4.48071248562934,1.6104022850965674
-2.8793265663231824,0.04350167626524216,4.4806742029853845,1.6103510201064495
-2.8788785027300703,0.04366270624041643,4.480635936510793,1.6102997500547442
-2.878430442961989,0.04382373108807917,4.480597686199946,1.610248474938293
-2.877982387017323,0.04398475080772357,4.480559452047223,1.6101971947539375
-2.8775343348944564,0.04414576539884254,4.480521234046998,1.6101459094985187
-2.877086286591775,0.04430677486092865,4.480483032193641,1.6100946191688768
-2.876638242107665,0.04446777919347416,4.480444846481518,1.6100433237618517
-2.876190201440512,0.04462877839597102,4.480406676904991,1.609992023274283
-2.875742164588704,0.04478977246791086,4.480368523458417,1.6099407177030098
-2.8752941315506275,0.04495076140878499,4.480330386136151,1.6098894070448706
-2.8748461023246716,0.045111745218084406,4.480292264932542,1.6098380912967032
-2.8743980769092246,0.04527272389529979,4.480254159841936,1.6097867704553455
-2.8739500553026756,0.04543369743992152,4.480216070858672,1.6097354445176344
-2.8735020375034144,0.04559466585143962,4.480177997977091,1.6096841134804067
-2.8730540235098316,0.04575562912934384,4.480139941191523,1.6096327773404986
-2.8726060133203184,0.04591658727312359,4.4801019004963,1.6095814360947458
-2.8721580069332657,0.046077540282267966,4.4800638758857465,1.6095300897399836
-2.871710004347066,0.04623848815626576,4.480025867354183,1.6094787382730464
-2.871262005560112,0.04639943089460543,4.479987874895927,1.609427381690769
-2.870814010570797,0.046560368496775126,4.479949898505291,1.609376019989985
-2.8703660193775145,0.04672130096226268,4.479911938176584,1.609324653167528
-2.869918031978659,0.04688222829055561,4.4798739939041115,1.609273281220231
-2.8694700483726256,0.04704315048114112,4.479836065682173,1.609221904144926
-2.86902206855781,0.04720406753350608,4.479798153505066,1.6091705219384453
-2.8685740925326075,0.04736497944713707,4.479760257367083,1.6091191345976206
-2.8681261202954156,0.04752588622152033,4.4797223772625125,1.6090677421192827
-2.8676781518446313,0.0476867878561418,4.479684513185639,1.6090163445002623
-2.8672301871786523,0.04784768435048708,4.479646665130742,1.60896494173739
-2.866782226295877,0.048008575704041476,4.479608833092099,1.6089135338274947
-2.866334269194704,0.04816946191628997,4.479571017063982,1.6088621207674059
-2.8658863158735333,0.04833034298671723,4.479533217040659,1.6088107025539526
-2.865438366330765,0.048491218914807586,4.479495433016393,1.608759279183963
-2.8649904205647996,0.04865208970004509,4.479457664985446,1.6087078506542651
-2.8645424785740383,0.04881295534191343,4.479419912942072,1.6086564169616862
-2.864094540356883,0.04897381583989602,4.479382176880525,1.6086049781030531
-2.863646605911736,0.04913467119347593,4.47934445679505,1.6085535340751924
-2.8631986752370002,0.04929552140213592,4.479306752679892,1.60850208487493
-2.8627507483310795,0.04945636646535843,4.479269064529291,1.6084506304990918
-2.8623028251923777,0.04961720638262558,4.479231392337482,1.6083991709445027
-2.8618549058192992,0.04977804115341919,4.479193736098697,1.6083477062079876
-2.86140699021025,0.04993887077722074,4.479156095807163,1.6082962362863706
-2.8609590783636354,0.05009969525351141,4.479118471457102,1.6082447611764754
-2.8605111702778623,0.05026051458177205,4.479080863042737,1.6081932808751251
-2.860063265951337,0.050421328761483204,4.479043270558279,1.608141795379143
-2.859615365382468,0.05058213779212508,4.479005693997941,1.6080903046853514
-2.859167468569663,0.05074294167317758,4.47896813335593,1.6080388087905721
-2.8587195755113304,0.050903740404120296,4.478930588626449,1.6079873076916267
-2.85827168620588,0.05106453398443249,4.4788930598036965,1.6079358013853362
-2.8578238006517216,0.05122532241359311,4.478855546881867,1.6078842898685213
-2.8573759188472656,0.05138610569108078,4.478818049855152,1.6078327731380022
-2.8569280407909234,0.05154688381637381,4.478780568717738,1.6077812511905984
-2.8564801664811066,0.05170765678895021,4.478743103463808,1.6077297240231294
-2.856032295916227,0.05186842460828764,4.478705654087539,1.6076781916324139
-2.8555844290946975,0.05202918727386346,4.478668220583107,1.6076266540152702
-2.8551365660149317,0.05218994478515471,4.478630802944682,1.6075751111685161
-2.8546887066753435,0.05235069714163811,4.47859340116643,1.6075235630889695
-2.8542408510743478,0.05251144434279007,4.478556015242513,1.6074720097734474
-2.8537929992103592,0.05267218638808667,4.47851864516709,1.6074204512187662
-2.8533451510817938,0.05283292327700367,4.4784812909343135,1.607368887421742
-2.8528973066870678,0.05299365500901652,4.478443952538335,1.6073173183791905
-2.852449466024598,0.05315438158360035,4.4784066299733,1.6072657440879272
-2.8520016290928023,0.05331510300022997,4.478369323233349,1.607214164544767
-2.8515537958900983,0.053475819258379874,4.478332032312622,1.607162579746524
-2.8511059664149045,0.053636530357524234,4.478294757205251,1.6071109896900122
-2.8506581406656406,0.053797236297136904,4.478257497905367,1.607059394372045
-2.8502103186407264,0.053957937076691415,4.478220254407095,1.6070077937894358
-2.8497625003385822,0.05411863269566099,4.478183026704556,1.6069561879389969
-2.8493146857576295,0.05427932315351852,4.478145814791868,1.6069045768175407
-2.8488668748962893,0.0544400084497366,4.4781086186631445,1.606852960421879
-2.848419067752984,0.05460068858378748,4.478071438312494,1.606801338748823
-2.8479712643261363,0.0547613635551431,4.478034273734022,1.6067497117951834
-2.8475234646141696,0.05492203336327508,4.47799712492183,1.606698079557771
-2.8470756686155076,0.05508269800765473,4.477959991870015,1.6066464420333955
-2.8466278763285753,0.05524335748775304,4.47792287457267,1.6065947992188663
-2.8461800877517978,0.055404011803040665,4.477885773023884,1.606543151110993
-2.845732302883601,0.055564660952987954,4.47784868721774,1.6064914977065843
-2.8452845217224105,0.055725304937064936,4.477811617148322,1.6064398390024481
-2.844836744266654,0.05588594375474132,4.477774562809705,1.6063881749953925
-2.8443889705147583,0.05604657740548649,4.477737524195962,1.606336505682225
-2.843941200465152,0.056207205888769526,4.47770050130116,1.6062848310597522
-2.843493434116264,0.05636782920405917,4.477663494119366,1.6062331511247807
-2.843045671466523,0.05652844735082385,4.477626502644639,1.6061814658741171
-2.8425979125143592,0.05668906032853169,4.477589526871036,1.6061297753045667
-2.842150157258203,0.05684966813665047,4.477552566792609,1.6060780794129346
-2.8417024056964855,0.05701027077464766,4.477515622403406,1.606026378196026
-2.8412546578276383,0.05717086824199042,4.477478693697471,1.6059746716506453
-2.840806913650094,0.057331460538145584,4.477441780668844,1.6059229597735962
-2.8403591731622853,0.05749204766257966,4.4774048833115625,1.6058712425616826
-2.8399114363626454,0.05765262961475885,4.4773680016196575,1.605819520011707
-2.8394637032496086,0.057813206394149025,4.477331135587156,1.6057677921204723
-2.8390159738216094,0.057973778000215734,4.477294285208083,1.6057160588847812
-2.8385682480770833,0.05813434443242421,4.477257450476458,1.6056643203014354
-2.8381205260144657,0.05829490569023938,4.477220631386296,1.605612576367236
-2.8376728076321935,0.05845546177312583,4.47718382793161,1.6055608270789843
-2.837225092928704,0.05861601268054783,4.477147040106406,1.6055090724334808
-2.8367773819024342,0.05877655841196935,4.4771102679046875,1.6054573124275258
-2.8363296745518225,0.05893709896685401,4.477073511320455,1.6054055470579185
-2.835881970875308,0.059097634344665126,4.477036770347704,1.6053537763214585
-2.83543427087133,0.0592581645448657,4.477000044980425,1.6053020002149447
-2.8349865745383287,0.05941868956691841,4.476963335212605,1.6052502187351756
-2.8345388818747446,0.059579209410285605,4.476926641038228,1.6051984318789494
-2.834091192879019,0.05973972407442932,4.4768899624512715,1.6051466396430636
-2.8336435075495934,0.05990023355881126,4.476853299445712,1.6050948420243154
-2.833195825884911,0.06006073786289282,4.47681665201552,1.6050430390195016
-2.8327481478834144,0.06022123698613509,4.476780020154663,1.6049912306254186
-2.8323004735435475,0.060381730927998804,4.476743403857102,1.6049394168388622
-2.831852802863754,0.060542219687944404,4.476706803116798,1.6048875976566284
-2.8314051358424797,0.060702703265432,4.476670217927704,1.6048357730755116
-2.830957472478169,0.060863181659921384,4.476633648283771,1.604783943092307
-2.830509812769269,0.061023654870872024,4.476597094178946,1.6047321077038088
-2.830062156714226,0.06118412289774307,4.476560555607171,1.604680266906811
-2.829614504311487,0.06134458573999335,4.476524032562384,1.6046284206981067
-2.8291668555595004,0.06150504339708138,4.476487525038521,1.6045765690744893
-2.8287192104567147,0.061665495868465335,4.476451033029511,1.6045247120327515
-2.8282715690015787,0.0618259431536031,4.47641455652928,1.6044728495696856
-2.827823931192542,0.06198638525195221,4.47637809553175,1.6044209816820831
-2.8273762970280556,0.062146822162969885,4.47634165003084,1.6043691083667355
-2.8269286665065696,0.062307253886113044,4.476305220020464,1.6043172296204338
-2.826481039626536,0.06246768042083826,4.476268805494532,1.6042653454399687
-2.8260334163864074,0.0626281017666018,4.4762324064469485,1.6042134558221306
-2.825585796784636,0.06278851792285961,4.476196022871616,1.604161560763709
-2.825138180819675,0.06294892888906731,4.476159654762434,1.6041096602614935
-2.824690568489979,0.06310933466468019,4.476123302113294,1.6040577543122727
-2.8242429597940024,0.06326973524915323,4.476086964918086,1.6040058429128354
